Severity;Name;Vulnerability_url;Package;Versions;CVE;GitHub Advisory;GitHub Commit;GitHub Release;GitHub Release Tag;GitHub Additional Information;GitHub PR;GitHub Issue;NVD
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGOREGISTRATIONREDUX-42114;django-registration-redux;[,1.7);;;;;;;https://github.com/macropin/django-registration/pull/268;;
H;Deserialization of Untrusted Data;https://snyk.io/vuln/SNYK-PYTHON-TABLIB-42112;tablib;[,0.11.4);CVE-2017-2810;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-2810
M;Weak Encryption;https://snyk.io/vuln/SNYK-PYTHON-PYSAML2-42108;pysaml2;[,4.6.0);CVE-2017-1000246;;https://github.com/IdentityPython/pysaml2/commit/79d679883f0b198511ea5eeaaf53f1f625e8d938;https://github.com/IdentityPython/pysaml2/releases/tag/v4.6.0;;;;https://github.com/IdentityPython/pysaml2/issues/417;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-MERCURIAL-42106;mercurial;[,4.1.3);CVE-2017-9462;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-9462
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-FLEX-42109;flex;[,6.12.0);;;;;;;;;
H;Client Impersonation;https://snyk.io/vuln/SNYK-PYTHON-SALT-42099;salt;[,2016.3.6);CVE-2017-7893;;;;;;https://github.com/saltstack/salt/pull/39855;;https://nvd.nist.gov/vuln/detail/CVE-2017-7893
M;Improper Validation of Integrity Check;https://snyk.io/vuln/SNYK-PYTHON-TLSLITENG-42096;tlslite-ng;[,0.8.0-alpha3);CVE-2018-1000159;;https://github.com/tomato42/tlslite-ng/commit/ec5c61fae8b8eee0f62717091775f68d8161ca34;;;;https://github.com/tomato42/tlslite-ng/pull/234;;https://nvd.nist.gov/vuln/detail/CVE-2018-1000159
H;HTTP Response Splitting;https://snyk.io/vuln/SNYK-PYTHON-GUNICORN-42097;gunicorn;[,19.5.0);CVE-2018-1000164;;https://github.com/fofanov/gunicorn/commit/6c3d8f9c205f541a6ae0a1d5eba32b1cfca252ee;;;;;https://github.com/benoitc/gunicorn/issues/1227;https://nvd.nist.gov/vuln/detail/CVE-2018-1000164
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-ROPE-42094;rope;[,0.11.0);CVE-2014-3539;;;;;;https://github.com/python-rope/rope/pull/251;;https://nvd.nist.gov/vuln/detail/CVE-2014-3539
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-ASTROPY-42091;astropy;[,3.0.1);;;;;;;;;
M;Deprecated Cypher;https://snyk.io/vuln/SNYK-PYTHON-PYCRYPTODOME-40784;pycryptodome;[,3.4.4);;;;;;;;;
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-PARAMIKO-42086;paramiko;[,1.17.6),[1.18.0, 1.18.5),[2.0.0, 2.0.8),[2.1.0, 2.1.5),[2.2.0, 2.2.3),[2.3.0,2.3.2),[2.4.0, 2.4.1);CVE-2018-7750;;https://github.com/paramiko/paramiko/commit/fa29bd8446c8eab237f5187d28787727b4610516;;;;;https://github.com/paramiko/paramiko/issues/1175;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PARAMIKO-42085;paramiko;[,1.7.2);CVE-2008-0299;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2008-0299
H;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-UWSGI-42087;uwsgi;[,2.0.17);CVE-2018-7490;;;;;;;;
H;HTTP Permission Bypass;https://snyk.io/vuln/SNYK-PYTHON-MERCURIAL-42088;mercurial;[,4.5.2);CVE-2018-1000132;;;;;;;;
H;Arbitrary Code Injection;https://snyk.io/vuln/SNYK-PYTHON-EVE-42079;eve;[,0.7.5);CVE-2018-8097;;https://github.com/pyeve/eve/commit/f8f7019ffdf9b4e05faf95e1f04e204aa4c91f98;;;;;https://github.com/pyeve/eve/issues/1101;
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGOANYMAIL-42078;django-anymail;[,1.4);CVE-2018-1000089;;https://github.com/anymail/django-anymail/commit/1a6086f2b58478d71f89bf27eb034ed81aefe5ef;https://github.com/anymail/django-anymail/releases/tag/v1.4;;;;;https://nvd.nist.gov/vuln/detail/CVE-2018-1000089
H;URI Scheme Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-BLEACH-42077;bleach;[2.1.0,2.1.3);CVE-2018-7753;;;;;;https://github.com/mozilla/bleach/commit/c5df5789ec3471a31311f42c2d19fc2cf21b35ef;;https://nvd.nist.gov/vuln/detail/CVE-2018-7753
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40778;django;[1.7, 1.8.19),[1.9,1.11.11),[2,2.0.3);CVE-2018-7536;;;;;;;;
M;Regular Expression Denial of Service (ReDoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40779;django;[1.7,1.8.19),[1.9,1.11.11),[2,2.0.3);CVE-2018-7537;;;;;;;;
H;Arbitrary File Creation;https://snyk.io/vuln/SNYK-PYTHON-SALT-42073;salt;[,2014.1.10);CVE-2014-3563;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2014-3563
M;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYTHONSAML-40774;python-saml;[,2.4.0);CVE-2017-11427;;;;;;;;
M;Insecure use of /tmp folder;https://snyk.io/vuln/SNYK-PYTHON-SALT-42071;salt;[,2014.7.4);CVE-2015-1839;;https://github.com/saltstack/salt/commit/22d2f7a1ec93300c34e8c42d14ec39d51e610b5c;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-1839
L;Regular Expression Denial of Service (ReDoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGOCACHEOPS-40772;django-cacheops;[,4.0.6);;;https://github.com/Suor/django-cacheops/commit/adba2dc9908c50157d417fd7564669c11ed23b2a;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-WERKZEUG-42069;werkzeug;[,0.11.11);CVE-2016-10516;;;;;;https://github.com/pallets/werkzeug/pull/1001;;https://nvd.nist.gov/vuln/detail/CVE-2016-10516
M;Symlink Attack;https://snyk.io/vuln/SNYK-PYTHON-NUMPY-42067;numpy;[,1.8.2);CVE-2014-1859;;https://github.com/numpy/numpy/commit/0bb46c1448b0d3f5453d5182a17ea7ac5854ee15;;;;https://github.com/numpy/numpy/pull/4262;;https://nvd.nist.gov/vuln/detail/CVE-2014-1859
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-NUMPY-42064;numpy;[,1.13.3);CVE-2017-12852;;;;;;;https://github.com/numpy/numpy/issues/9560#issuecomment-322395292;https://nvd.nist.gov/vuln/detail/CVE-2017-12852
L;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-LOGGERHEAD-42068;loggerhead;[,1.18.1);CVE-2011-0728;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2011-0728
L;Cryptographic Issues;https://snyk.io/vuln/SNYK-PYTHON-PEEWEE-567791;peewee;[,2.10.0);;;https://github.com/coleifer/peewee/commit/6aee106831eed8c214086a20b26f72f2abff8db5;;;;;;
H;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-MXNET-42063;mxnet;[,1.0.0);;;;;;;;;
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-42054;django;[2,2.0.2),[1.11.8,1.11.10);CVE-2018-6188;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2018-6188
H;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-DJANGOANYMAIL-42050;django-anymail;[,1.2.1);CVE-2018-6596;;https://github.com/anymail/django-anymail/commit/c07998304b4a31df4c61deddcb03d3607a04691b;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2018-6596
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PYCRYPTO-42047;pycrypto;[0,];CVE-2018-6594;;;;;;;https://github.com/dlitz/pycrypto/issues/253;
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-LDAP3-42044;ldap3;[,2.4);;;;;;;;https://github.com/cannatag/ldap3/issues/393;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MARKDOWN2-40770;markdown2;[,2.3.7);CVE-2018-5773;;https://github.com/trentm/python-markdown2/commit/1b1dcdd727c0ef03453b9f5ef5ae3679f1d72323;;;;https://github.com/trentm/python-markdown2/pull/315;https://github.com/trentm/python-markdown2/issues/285;
M;Insecure Encryption;https://snyk.io/vuln/SNYK-PYTHON-OIC-40768;oic;[,0.11.0.0);;;https://github.com/OpenIDC/pyoidc/commit/64665112587ef43a57cb09442dd5dd3d175f583e;;;;https://github.com/OpenIDC/pyoidc/pull/354;https://github.com/OpenIDC/pyoidc/issues/349;
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-KEYSTONEMIDDLEWARE-40673;keystonemiddleware;[,1.5.4),[2.0,2.3.3);CVE-2015-7546;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-7546
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MISTUNE-40765;mistune;[,0.8.1);CVE-2017-16876;;https://github.com/lepture/mistune/commit/5f06d724bc05580e7f203db2d4a4905fc1127f98;;;;;;
L;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-GLANCE-42039;glance;[,2013.1.4);CVE-2013-4428;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2013-4428
M;HTTP Response Splitting;https://snyk.io/vuln/SNYK-PYTHON-WERKZEUG-40739;werkzeug;[,0.8);;;;;;;;;
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-SETUPTOOLS-40729;setuptools;[,3.0);;;;;;;;;
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-SETUPTOOLS-40728;setuptools;[,1.3);;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-SETUPTOOLS-40727;setuptools;[,0.9.5);;;;;;;;;
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYTHONKEYSTONECLIENT-40716;python-keystoneclient;[1.5,1.5.4),[2,2.3.3);CVE-2015-7546;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-7546
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-PYTHONKEYSTONECLIENT-40715;python-keystoneclient;[,1.4.0);CVE-2015-1852;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-1852
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-PYRAMID-40730;pyramid;[,1.6a2);;;https://github.com/Pylons/pyramid/commit/67efda77a878450c217b90370e1a47e2d35d772a;;;;;;
M;Security Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYJWT-40733;pyjwt;[,1.0.0);;;;;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40762;pillow;[,3.1.1);CVE-2016-4009;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2016-4009
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-PASTE-40744;paste;[,1.7.4);;;;;;;;;
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-PASTE-40743;paste;[,1.1);;;;;;;;;
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-PASTE-40742;paste;[,0.9.5);;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PASSLIB-40761;passlib;[,1.4);;;;;;;;;
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-OAUTHLIB-40718;oauthlib;[,0.7.0);;;;;;;;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-IPYTHON-40724;ipython;[,3.2.2);https://nvd.nist.gov/vuln/detail/CVE-2015-7337;;https://github.com/ipython/ipython/commit/0a8096adf165e2465550bd5893d7e352544e5967;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-7337
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-IPYTHON-40723;ipython;[,3.2.2);CVE-2015-6938;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-6938
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-HTML5LIB-40702;html5lib;[,0.99999999),[1.0b1,1.0b9);CVE-2016-9909;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-9909
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-GEVENT-40735;gevent;[,1.2a1);;;;;;;;;
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-FORMENCODE-40737;formencode;[,1.0.1);CVE-2008-6547;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2008-6547
M;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-DJANGOHAYSTACK-40757;django-haystack;[,1.1);;;https://github.com/django-haystack/django-haystack/commit/1b1b986890b5cb330b0b8a963b090e9b831c198c;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGOCRISPYFORMS-40756;django-crispy-forms;[,0.9.0);;;;;;;;;
M;XML External Entity (XXE) Injection;https://snyk.io/vuln/SNYK-PYTHON-DEFUSEDXML-40746;defusedxml;[,0.4);CVE-2013-1665;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2013-1665
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DEFUSEDXML-40745;defusedxml;[,0.4);CVE-2013-1664;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2013-1664
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-CSSUTILS-40722;cssutils;[,0.9.6a2);;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-CRYPTOGRAPHY-40721;cryptography;[,1.0.2);;;;;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-CRYPTOGRAPHY-40720;cryptography;[,0.9.1);;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-COVERALLS-40725;coveralls;[,0.1.1);;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-BLEACH-40754;bleach;[,2.1);;;;;;;;https://github.com/mozilla/bleach/issues/298;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-BEAKER-40703;beaker;[,0.9.4);;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-SALT-40711;salt;[,2015.5.5);CVE-2015-6918;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-6918
H;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-SANIC-40704;sanic;[,0.5.1);CVE-2017-16762;;https://github.com/channelcat/sanic/commit/18829e648a26d947b7e441a9d7d012a24b0adf48;;;;https://github.com/channelcat/sanic/pull/635;https://github.com/channelcat/sanic/issues/633;https://nvd.nist.gov/vuln/detail/CVE-2017-16762
H;Server-Side Request Forgery (SSRF);https://snyk.io/vuln/SNYK-PYTHON-RECURLY-42038;recurly;[,2.0.6),[2.1,2.1.16),[2.2,2.2.22),[2.3,2.3.1),[2.4,2.4.5),[2.5,2.5.1),[2.6,2.6.2);CVE-2017-0906;;https://github.com/recurly/recurly-client-python/commit/049c74699ce93cf126feff06d632ea63fba36742;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MISTUNE-40698;mistune;[,0.8);CVE-2017-15612;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-15612
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-DOCKERREGISTRY-40635;docker-registry;[,0.8.1);;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-SCRAPY-40690;scrapy;[0,];CVE-2017-14158;;;;;;;;
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYJWT-40693;pyjwt;[,1.5.1);CVE-2017-11424;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-11424
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-OVS-40696;ovs;[,2.7.2);CVE-2017-9264;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-9264
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-OVS-40697;ovs;[,2.7.1);CVE-2017-9214;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-9214
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-OVS-40689;ovs;[,2.7.2);CVE-2017-9265;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-9265
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-SALT-40453;salt;[,2015.8.13),[2016.3, 2016.3.5),[2016.11, 2016.11.2);CVE-2017-5200;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-5192
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-SALT-40452;salt;[,2015.8.12),[2016.3, 2016.3.5),[2016.11, 2016.11.2);CVE-2017-5192;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-5192
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-SALT-40326;salt;[2015.5, 2015.5.6),[2015.8, 2015.8.1);CVE-2015-4017;;;;;;;;
M;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-PYRAMIDODESK-42027;pyramid-odesk;[,1.1.2);;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-PYPISERVER-42035;pypiserver;[,1.1.7);;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PEPPERCORN-42024;peppercorn;[,0.5);;;;;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-SALT-40687;salt;[2017.7.0,2017.7.2),[2016.11.0,2016.11.8),[2016.3.0,2016.3.8);CVE-2017-14696;;;;;;;;
H;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-SALT-40688;salt;[2017.7.0,2017.7.2),[2016.11.0,2016.11.8),[2016.3.0,2016.3.8);CVE-2017-14695;;;;;;;;
H;Arbitrary Command Injection;https://snyk.io/vuln/SNYK-PYTHON-DULWICH-40686;dulwich;[,0.18.5];CVE-2017-16228;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-16228
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-ZODB-40677;zodb;[,3.10.0);CVE-2010-3495;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2010-3495
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-PYTESTQTAPP-42017;pytest-qt-app;[,1.1.0);;;;;;;;;
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYSAML2-40682;pysaml2;[,4.5.0);CVE-2017-1000433;;;;;;;;
M;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-DJANGOJET-40655;django-jet;[,1.0.4);;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MISTUNE-40679;mistune;[,0.7.2);;;;;;;;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLEVAULT-40672;ansible-vault;[,1.0.5);CVE-2017-2809;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-2809
H;Malicious Package;https://snyk.io/vuln/SNYK-PYTHON-URLLIB-40671;urllib;[0,];;;;;;;;;
H;Malicious Package;https://snyk.io/vuln/SNYK-PYTHON-CRYPT-40665;crypt;[0,];;;;;;;;;
L;Arbitrary File Download;https://snyk.io/vuln/SNYK-PYTHON-FLASK-40002;flask;[,0.6.1);;;https://github.com/pallets/flask/commit/aeed530e3221c1b445c13269dcd2fb67548bcefc;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-RSANIC-40627;rsanic;[,0.2.2);;;https://github.com/reformo/rsanic/commit/6791cb09c322e1ff6e7b471a3bd2219a44e25801;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-OVS-40647;ovs;[,1.3.0);;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGOFERNETFIELDS-40638;django-fernet-fields;[,0.3);;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGOCRISPYFORMS-40653;django-crispy-forms;[,1.1.4);;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGOCOUNTRIES-40658;django-countries;[,3.4);;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40626;django;[1.9,1.10.8),[1.11a1,1.11.5);CVE-2017-12794;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-12794
H;Arbitrary Command Execution;https://snyk.io/vuln/SNYK-PYTHON-SUPERVISOR-40610;supervisor;[3.0a1,3.0.1),[3.1.0,3.1.4),[3.2.0,3.2.4),[3.3.0,3.3.3);CVE-2017-11610;;;;;;;;
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-SALT-40447;salt;[,2015.8.11);CVE-2016-9639;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-9639
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-SALT-40379;salt;[2015.8,2015.8.4);CVE-2016-1866;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-1866
L;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-SALT-40358;salt;[,2015.8.3);CVE-2015-8034;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-8034
M;Insecure Temporary File;https://snyk.io/vuln/SNYK-PYTHON-SALT-40311;salt;[,2014.7.4);CVE-2015-1838;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-1838
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-PYTHONGNUPG-40272;python-gnupg;[0.3.5,0.3.6];CVE-2013-7323;;;;;;;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-PYTHONGNUPG-40271;python-gnupg;[0.3.5];CVE-2014-1927;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-1928
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-PYTHONGNUPG-40270;python-gnupg;[0.3.5];CVE-2014-1928;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-1927
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-PYTHONGNUPG-40248;python-gnupg;[,0.3.5);CVE-2013-7323;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-7323
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-PYCRYPTO-40249;pycrypto;[,2.7a1];CVE-2013-7459;;https://github.com/dlitz/pycrypto/commit/8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4;;;;;https://github.com/dlitz/pycrypto/issues/176;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-7459
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MARKDOWN2-565882;markdown2;[,1.0.1.15);CVE-2009-3724;;;;;;;;
M;Insecure Randomness;https://snyk.io/vuln/SNYK-PYTHON-PYCRYPTO-40095;pycrypto;[,2.6);CVE-2012-2417;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-2417
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PYCRYPTO-40008;pycrypto;[,2.6.1);CVE-2013-1445;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2013-1445
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PIP-40297;pip;[1.3,1.6);CVE-2014-8991;;;;;;;;
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-PIP-40230;pip;[,1.5);CVE-2013-5123;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2013-5123
H;Symlink Attack;https://snyk.io/vuln/SNYK-PYTHON-PIP-40180;pip;[,1.3);CVE-2013-1888;;;;;;;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-PIP-40179;pip;[,1.3);CVE-2013-1629;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-APACHELIBCLOUD-40022;apache-libcloud;[0.12.3,0.13.3);CVE-2013-6480;;;;;;;;
M;Insecure Randomness;https://snyk.io/vuln/SNYK-PYTHON-OAUTH2-40014;oauth2;[,1.9rc1);CVE-2013-4347;;;;;;https://github.com/simplegeo/python-oauth2/pull/146;https://github.com/simplegeo/python-oauth2/issues/9;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PYTHONKEYSTONECLIENT-40009;python-keystoneclient;[,0.2.4);CVE-2013-2013;;https://github.com/openstack/python-keystoneclient/commit/f2e0818b;;;;;;
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-APACHELIBCLOUD-40003;apache-libcloud;[0.4.2,0.11.1);CVE-2012-3446;;;;;;;;
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-APACHELIBCLOUD-40001;apache-libcloud;(,0.4.1];CVE-2010-4340;;;;;;;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-40462;ansible;[1.9,1.9.7);CVE-2016-9587;;;;;;;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-APACHEAIRFLOW-73586;apache-airflow;[,1.9.0);CVE-2017-15720;;https://github.com/apache/incubator-airflow/commit/04cacdd0a7526927137b452f38c3e894a5d2ce4a;;;;https://github.com/apache/incubator-airflow/pull/2184;;
M;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40461;django;[,1.8.18),[1.9,1.9.13),[1.10,1.10.7);CVE-2017-7234;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-7234
M;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40460;django;[,1.8.18),[1.9,1.9.13),[1.10,1.10.7);CVE-2017-7233;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-SENTRY-40621;sentry;[8.11,8.15.0);;;https://github.com/getsentry/sentry/commit/460f0f7f1a910ccefce3c9ad11a9cc8f1214aeb1;;;;https://github.com/getsentry/sentry/pull/5166;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-APACHEAIRFLOW-73591;apache-airflow;[1.6.0, 1.9.0);;;https://github.com/apache/incubator-airflow/commit/fe9ebe3ccf5fec4c491343659aa0c52e4125f66b;;;;https://github.com/apache/incubator-airflow/pull/2193;;
M;Improper Certificate Validation;https://snyk.io/vuln/SNYK-PYTHON-CERTIFI-40618;certifi;[,2017.04.17);;;https://github.com/certifi/python-certifi/commit/4f35e3529c78ced74040cf5d80bf8ec4aac9a190;;;;;;
L;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-BOTO3-40617;boto3;[,1.4.5);;;https://github.com/boto/boto3/commit/5a4396a4e0d1b337c081cb4095e5255da915198e;;;;;https://github.com/boto/boto3/issues/1017;
