Severity;Name;Vulnerability_url;Package;Versions;CVE;GitHub Advisory;GitHub Commit;GitHub Release;GitHub Release Tag;GitHub Additional Information;GitHub PR;GitHub Issue;NVD
L;Out-of-bounds Write;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1050379;tensorflow;[0,2.4.0);CVE-2020-26268;;;;;;;;
M;Improper Input Validation;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1050384;tensorflow-gpu;[0, 1.15.5),[2.0.0, 2.0.4),[2.1.0, 2.1.3),[2.2.0, 2.2.2),[2.3.0, 2.3.2),[2.4.0rc0, 2.4.0);CVE-2020-26266;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-26266
M;Improper Input Validation;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWCPU-1050386;tensorflow-cpu;[0, 2.1.3),[2.2.0, 2.2.2),[2.3.0, 2.3.2),[2.4.0rc0, 2.4.0);CVE-2020-26266;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-26266
M;Improper Input Validation;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1050385;tensorflow;[0, 1.15.5),[2.0.0, 2.0.4),[0, 2.1.3),[2.2.0, 2.2.2),[2.3.0, 2.3.2),[2.4.0rc0, 2.4.0);CVE-2020-26266;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-26266
L;Improper Input Validation;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1050393;tensorflow-gpu;[,2.4.0rc0);CVE-2020-26268;;https://github.com/tensorflow/tensorflow/commit/c1e1fc899ad5f8c725dcbb6470069890b5060bc7;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-26268
L;Improper Input Validation;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWCPU-1050395;tensorflow-cpu;[,2.4.0rc0);CVE-2020-26268;;https://github.com/tensorflow/tensorflow/commit/c1e1fc899ad5f8c725dcbb6470069890b5060bc7;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-26268
L;Improper Input Validation;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1050394;tensorflow;[,2.4.0rc0);CVE-2020-26268;;https://github.com/tensorflow/tensorflow/commit/c1e1fc899ad5f8c725dcbb6470069890b5060bc7;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-26268
L;Improper Input Validation;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1050402;tensorflow-gpu;[,1.15.5),[2.0.0, 2.0.4),[2.1.0, 2.1.3),[2.2.0, 2.2.2),[2.3.0, 2.3.2);CVE-2020-26267;;https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-26267
L;Improper Input Validation;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWCPU-1050401;tensorflow-cpu;[, 2.1.3),[2.2.0, 2.2.2),[2.3.0, 2.3.2);CVE-2020-26267;;https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-26267
L;Improper Input Validation;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1050403;tensorflow;[,1.15.5),[2.0.0, 2.0.4),[2.1.0, 2.1.3),[2.2.0, 2.2.2),[2.3.0, 2.3.2);CVE-2020-26267;;https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-26267
L;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1050407;tensorflow-gpu;[,1.15.5),[2.0.0, 2.0.4),[2.1.0, 2.1.3),[2.2.0, 2.2.2),[2.3.0, 2.3.2);CVE-2020-26270;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-26270
L;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWCPU-1050405;tensorflow-cpu;[, 2.1.3),[2.2.0, 2.2.2),[2.3.0, 2.3.2);CVE-2020-26270;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-26270
L;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1050406;tensorflow;[,1.15.5),[2.0.0, 2.0.4),[2.1.0, 2.1.3),[2.2.0, 2.2.2),[2.3.0, 2.3.2);CVE-2020-26270;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-26270
H;Uninitialized Memory Exposure;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1050411;tensorflow-gpu;[,1.15.5),[2.0.0, 2.0.4),[2.1.0, 2.1.3),[2.2.0, 2.2.2),[2.3.0, 2.3.2);CVE-2020-26271;;https://github.com/tensorflow/tensorflow/commit/0cc38aaa4064fd9e79101994ce9872c6d91f816b;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-26271
H;Uninitialized Memory Exposure;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWCPU-1050414;tensorflow-cpu;[, 2.1.3),[2.2.0, 2.2.2),[2.3.0, 2.3.2);CVE-2020-26271;;https://github.com/tensorflow/tensorflow/commit/0cc38aaa4064fd9e79101994ce9872c6d91f816b;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-26271
H;Uninitialized Memory Exposure;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1050413;tensorflow;[,1.15.5),[2.0.0, 2.0.4),[2.1.0, 2.1.3),[2.2.0, 2.2.2),[2.3.0, 2.3.2);CVE-2020-26271;;https://github.com/tensorflow/tensorflow/commit/0cc38aaa4064fd9e79101994ce9872c6d91f816b;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-26271
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-APACHEAIRFLOW-1050415;apache-airflow;[0,];CVE-2020-17515;;;;;;https://github.com/apache/airflow/pull/14738;;
H;Out-of-bounds Read;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1050421;tensorflow-gpu;[2.4.0rc0,2.4.0);CVE-2020-26269;;https://github.com/tensorflow/tensorflow/commit/8b5b9dc96666a3a5d27fad7179ff215e3b74b67c;;;;;;
H;Out-of-bounds Read;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWCPU-1050422;tensorflow-cpu;[2.4.0rc0,2.4.0);CVE-2020-26269;;https://github.com/tensorflow/tensorflow/commit/8b5b9dc96666a3a5d27fad7179ff215e3b74b67c;;;;;;
H;Out-of-bounds Read;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1050420;tensorflow;[2.4.0rc0,2.4.0);CVE-2020-26269;;https://github.com/tensorflow/tensorflow/commit/8b5b9dc96666a3a5d27fad7179ff215e3b74b67c;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-MATRIXSYNAPSE-1050122;matrix-synapse;[,1.23.1);CVE-2020-26257;https://github.com/matrix-org/synapse/security/advisories/GHSA-hxmp-pqch-c8mm;;;;;https://github.com/matrix-org/synapse/pull/8776;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-JUPYTERHUBSYSTEMDSPAWNER-1050123;jupyterhub-systemdspawner;[,0.15.0);CVE-2020-26261;https://github.com/jupyterhub/systemdspawner/security/advisories/GHSA-cg54-gpgr-4rm6;;;;;;;
H;Remote Code Execution (RCE);https://snyk.io/vuln/SNYK-PYTHON-REDDASHBOARD-1049545;red-dashboard;[,0.1.7a0);CVE-2020-26249;;https://github.com/Cog-Creators/Red-Dashboard/commit/99d88b840674674166ce005b784ae8e31e955ab1;;;;;;
M;Regular Expression Denial of Service (ReDoS);https://snyk.io/vuln/SNYK-PYTHON-PY-1049546;py;[0, 1.10.0);CVE-2020-29651;;https://github.com/pytest-dev/py/pull/257/commits/4a9017dc6199d2a564b6e4b0aa39d6d8870e4144;;;;https://github.com/pytest-dev/py/pull/257;https://github.com/pytest-dev/py/issues/256;
H;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-CABOT-1048675;cabot;[0,];CVE-2020-25449;;;;;;;;
H;Insecure Permissions;https://snyk.io/vuln/SNYK-PYTHON-AMUNDSENFRONTEND-1048089;amundsen-frontend;[, 3.1.0);;;https://github.com/amundsen-io/amundsenfrontendlibrary/commit/0b47694ea74cbbef34e03eb45f29643b16a1332a;;;;;;
M;Authorization Bypass;https://snyk.io/vuln/SNYK-PYTHON-OAUTHENTICATOR-1047775;oauthenticator;[0.12.0, 0.12.2);CVE-2020-26250;https://github.com/jupyterhub/oauthenticator/security/advisories/GHSA-384w-5v3f-q499;https://github.com/jupyterhub/oauthenticator/commit/a4aac191c16cf6281f3d346615aefa75702b02d7;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-PAPERMERGE-1047773;papermerge;[0,];CVE-2020-29456;;https://github.com/ciur/papermerge/commit/e1aedd305e9b66935a9195e6de1a0eaeb3aedda8;;;;;;
M;Improper Validation;https://snyk.io/vuln/SNYK-PYTHON-BEPASTY-1047478;bepasty;[,0.6.0);;;https://github.com/bepasty/bepasty-server/commit/4d5020d9839db510a4197041dd644efa5778b40e;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-CHEROOT-1047477;cheroot;[,6.3.2);;;https://github.com/cherrypy/cheroot/commit/040f7bf687fb2c2ae5b98d0c15de65fdb7682a30;;;;;;
H;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-LXML-1047473;lxml;[,4.6.2);CVE-2020-27783;;https://github.com/lxml/lxml/commit/a105ab8dc262ec6735977c25c13f0bdfcdec72a7;;;;;;
L;Cryptographic Issues;https://snyk.io/vuln/SNYK-PYTHON-OIC-1047572;oic;[,1.2.1);CVE-2020-26244;;;;;;;;
M;XML External Entity (XXE) Injection;https://snyk.io/vuln/SNYK-PYTHON-PLONEAPPDEXTERITY-1047472;plone.app.dexterity;[,2.6.8);;;;;;;;;
M;XML External Entity (XXE) Injection;https://snyk.io/vuln/SNYK-PYTHON-COLLECTIVEEASYFORM-1047476;collective.easyform;[,3.0.5);;;;;;;;;
M;Arbitrary File Write;https://snyk.io/vuln/SNYK-PYTHON-LXML-1047474;lxml;[,4.4.0);;;https://github.com/lxml/lxml/commit/0245aba002f069a0b157282707bdf77418d1b5be;;;;;;
M;Arbitrary File Read;https://snyk.io/vuln/SNYK-PYTHON-PLONEAPPTHEMING-1047471;plone.app.theming;[,4.1.6);;;https://github.com/plone/plone.app.theming/commit/b22ccb1b8db526cc426ec6451e162bb5d94481d8;;;;;;
M;Arbitrary File Read;https://snyk.io/vuln/SNYK-PYTHON-PLONEAPPEVENT-1047470;plone.app.event;[,3.2.10);;;https://github.com/plone/plone.app.event/commit/3b13da070e5ccf2c577a4fef6b2ac51de35f8a0b;;;;;;
M;XML External Entity (XXE) Injection;https://snyk.io/vuln/SNYK-PYTHON-PLONESUPERMODEL-1047469;plone.supermodel;[,1.6.3);;;https://github.com/plone/plone.supermodel/commit/ee8f4bd2b76d4a114854c1cf3fe2bf9359b78b5c;;;;;;
M;Remote Code Execution (RCE);https://snyk.io/vuln/SNYK-PYTHON-SNAKEMAKE-1047467;snakemake;[,5.28.0);;;https://github.com/snakemake/snakemake/commit/3675412e87765929bbed7d7795ad0f3119a3429f;;;;;;
H;Improper Control of Generation of Code ('Code Injection');https://snyk.io/vuln/SNYK-PYTHON-PWNTOOLS-1047345;pwntools;[,4.3.1);CVE-2020-28468;;;;;;https://github.com/Gallopsled/pwntools/pull/1732;https://github.com/Gallopsled/pwntools/issues/1427;
M;Insecure Defaults;https://snyk.io/vuln/SNYK-PYTHON-URLLIB3-1047466;urllib3;[,1.8);;;https://github.com/urllib3/urllib3/commit/2088570a293df42b1623dd74fcff0174d0565af5;;;;;;
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ALEXBERUTILS-1047465;alex-ber-utils;[,0.6.3);;;;;;;;;
H;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-GENSHI-1047475;genshi;[,0.6.1);;;;;;;;;
M;Remote Code Execution (RCE);https://snyk.io/vuln/SNYK-PYTHON-ROSDEP-1047468;rosdep;[,0.15.2);;;;;;;;;
M;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-JUPYTERSERVER-1045331;jupyter-server;[,1.0.6);CVE-2020-26232;;https://github.com/jupyter-server/jupyter_server/commit/61ab548bf9186ab7323d8fa7bd0e12ae23555a28;;;;;;
H;Resource Exhaustion;https://snyk.io/vuln/SNYK-PYTHON-NANOPB-1045832;nanopb;[,0.3.9.7),[0.4.0,0.4.4);CVE-2020-26243;https://github.com/nanopb/nanopb/security/advisories/GHSA-85rr-4rh9-hhwh;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-26243
M;Improper Restriction of XML External Entity Reference;https://snyk.io/vuln/SNYK-PYTHON-PETL-1045869;petl;[,1.6.8);CVE-2020-29128;;;;;;;https://github.com/petl-developers/petl/issues/526;
L;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DATASETTEGRAPHQL-1045329;datasette-graphql;[,1.2);;;https://github.com/simonw/datasette-graphql/commit/0ecde5f6de4d7fa7a4da813b493a169f6c2b7a67;;;;;;
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-DATASETTEINDIEAUTH-1045330;datasette-indieauth;[1.0, 1.2);;;;;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-MATRIXSYNAPSE-1044043;matrix-synapse;[,1.20.0);CVE-2020-26890;;;;;;;;
M;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-NOTEBOOK-1041707;notebook;[,6.1.5);CVE-2020-26215;;https://github.com/jupyter/notebook/commit/32bd47068bcd042e7a76f46f3be44d9a59143820;;;;;;
H;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-WERKZEUG-1041750;werkzeug;[,0.11.6);CVE-2020-28724;;https://github.com/pallets/werkzeug/commit/413a978fa99f64d2abdfb8bddd1da5bf44bc52ec;;;;https://github.com/pallets/werkzeug/pull/890/files;;
M;Inadequate Encryption Strength;https://snyk.io/vuln/SNYK-PYTHON-AWSENCRYPTIONSDK-1040474;aws-encryption-sdk;[,2.0.0);CVE-2020-8897;;;;;;;;
H;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-M2CRYPTO-1040426;m2crypto;[0,];CVE-2020-25657;;;;;;;;
H;Remote Code Execution (RCE);https://snyk.io/vuln/SNYK-PYTHON-MOIN-1038822;moin;[,1.9.11);CVE-2020-25074;;https://github.com/moinwiki/moin-1.9/commit/6b96a9060069302996b5af47fd4a388fc80172b7;;;;;;
M;Insecure Defaults;https://snyk.io/vuln/SNYK-PYTHON-APACHEAIRFLOW-1038828;apache-airflow;[,1.10.11);CVE-2020-13927;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MOIN-1038833;moin;[,1.9.11);CVE-2020-15275;;https://github.com/moinwiki/moin-1.9/commit/64e16037a60646a4d834f0203c75481b9c3fa74c;;;;;;
H;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-RSA-1038401;rsa;[2.0,4.7);CVE-2020-25658;;;;;;;https://github.com/sybrenstuvel/python-rsa/issues/165;
H;Remote Code Execution (RCE);https://snyk.io/vuln/SNYK-PYTHON-SALT-1037600;salt;[,3000.4),[3001,3001.2);CVE-2020-16846;;https://github.com/saltstack/salt/commit/812ebd3038ba1816731b5cc80e872dc330e5d81e;;;;;;
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-ALERTASERVER-1038248;alerta-server;[,7.5.7),[8.0.0,8.1.0);CVE-2020-26214;;https://github.com/alerta/alerta/commit/2bfa31779a4c9df2fa68fa4d0c5c909698c5ef65;;;;https://github.com/alerta/alerta/pull/1345;;
H;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-BLACKDUCK-1037625;blackduck;[0.0.25,0.0.53);CVE-2020-27589;;https://github.com/blackducksoftware/hub-rest-api-python/pull/113/commits/273b27d0de1004389dd8cf43c40b1197c787e7cd;;;;;;
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-SALT-1037601;salt;[3002,3002.1);CVE-2020-25592;;https://github.com/saltstack/salt/commit/daa39c58370641913aa8d5a7a0f44254973dd66b;;;;;;
M;Improper Access Control;https://snyk.io/vuln/SNYK-PYTHON-SALT-1037602;salt;[,3000.4),[3001,3001.2),[3002, 3002.1);CVE-2020-17490;;https://github.com/saltstack/salt/commit/86e18b91ae006de381f71b972f1daab9239bad3c;;;;;;
H;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-TENDENCI-1027295;tendenci;[,12.3.1);;;;;;;;;
H;Command Injection;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-1027296;pillow;[,2.5.0);;;;;;;https://github.com/python-pillow/Pillow/pull/748;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-NUMBA-1027297;numba;[,0.49.0);;;;;;;https://github.com/numba/numba/pull/4476;;
M;Insecure Permissions;https://snyk.io/vuln/SNYK-PYTHON-AWSENCRYPTIONSDKCLI-1023592;aws-encryption-sdk-cli;[,1.8.0),[2.0.0, 2.1.0);;;;;;;;;
M;Privilege Escalation;https://snyk.io/vuln/SNYK-PYTHON-REDDISCORDBOT-1023166;red-discordbot;[,3.4.1);CVE-2020-15278;https://github.com/Cog-Creators/Red-DiscordBot/security/advisories/GHSA-mp9m-g7qj-6vqr;https://github.com/Cog-Creators/Red-DiscordBot/commit/726bfd38adfdfaef760412a68e01447b470f438b;;;;;;
H;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-CRYPTOGRAPHY-1022152;cryptography;[0,];CVE-2020-25659;;https://github.com/pyca/cryptography/commit/58494b41d6ecb0f56b7c5f05d5f5e3ca0320d494;;;;;;
H;Command Injection;https://snyk.io/vuln/SNYK-PYTHON-LOOKATME-1023167;lookatme;[, 2.3.0);CVE-2020-15271;;https://github.com/d0c-s4vage/lookatme/commit/72fe36b784b234548d49dae60b840c37f0eb8d84;;;;https://github.com/d0c-s4vage/lookatme/pull/110;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1020815;tensorflow-gpu;[,2.4.0);CVE-2020-15266;;https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845;;;;;https://github.com/tensorflow/tensorflow/issues/42129;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWCPU-1020814;tensorflow-cpu;[,2.4.0);CVE-2020-15266;;https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845;;;;;https://github.com/tensorflow/tensorflow/issues/42129;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1020813;tensorflow;[,2.4.0);CVE-2020-15266;;https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845;;;;;https://github.com/tensorflow/tensorflow/issues/42129;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1020817;tensorflow-gpu;[,2.4.0rc0);CVE-2020-15265;;https://github.com/tensorflow/tensorflow/commit/eccb7ec454e6617738554a255d77f08e60ee0808;;;;;https://github.com/tensorflow/tensorflow/issues/42105;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWCPU-1020818;tensorflow-cpu;[,2.4.0rc0);CVE-2020-15265;;https://github.com/tensorflow/tensorflow/commit/eccb7ec454e6617738554a255d77f08e60ee0808;;;;;https://github.com/tensorflow/tensorflow/issues/42105;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1020816;tensorflow;[,2.4.0rc0);CVE-2020-15265;;https://github.com/tensorflow/tensorflow/commit/eccb7ec454e6617738554a255d77f08e60ee0808;;;;;https://github.com/tensorflow/tensorflow/issues/42105;
M;Server-side Request Forgery (SSRF);https://snyk.io/vuln/SNYK-PYTHON-LIBTAXII-1019351;libtaxii;[,1.1.118);CVE-2020-27197;;;;;;https://github.com/TAXIIProject/libtaxii/pull/247;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MATRIXSYNAPSE-1019356;matrix-synapse;[,1.21.0);CVE-2020-26891;;;;;;https://github.com/matrix-org/synapse/pull/8444;;
M;Insecure Permissions;https://snyk.io/vuln/SNYK-PYTHON-DJANGOTWOFACTORAUTH-1014668;django-two-factor-auth;[0,1.13);;;;;;;;https://github.com/Bouke/django-two-factor-auth/issues/388;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-BLAZARDASHBOARD-1018840;blazar-dashboard;[0,1.3.1),[2.0.0, 2.0.1),[3.0.0, 3.0.1);CVE-2020-26943;;;;;;;;
H;Security Bypass;https://snyk.io/vuln/SNYK-PYTHON-SOPELPLUGINSCHANNELMGNT-1017396;sopel-plugins.channelmgnt;[,1.0.3);CVE-2020-15251;;;;;;https://github.com/MirahezeBots/sopel-channelmgnt/pull/3;;
H;Regular Expression Denial of Service (ReDoS);https://snyk.io/vuln/SNYK-PYTHON-SPLUNKSDK-1017035;splunk-sdk;[0,];;;;;;;;https://github.com/splunk/splunk-sdk-python/issues/309;
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-XMPPHTTPUPLOAD-1016270;xmpp-http-upload;[,0.4.0);CVE-2020-15239;https://github.com/horazont/xmpp-http-upload/security/advisories/GHSA-hwv5-w8gm-fq9f;;;;;https://github.com/horazont/xmpp-http-upload/pull/12;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-DJANGOCMS-1016279;django-cms;[3.4.0,3.4.7),[3.5.0,3.5.4),[3.6.0,3.6.1),[3.7.0,3.7.4);;;;;;;;;
L;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-CRYPTOAUTHLIB-1015596;cryptoauthlib;[0, 3.2.3);;https://github.com/MicrochipTech/cryptoauthlib/security/advisories/GHSA-f366-4rvv-95x2;;;https://github.com/MicrochipTech/cryptoauthlib/releases/tag/v3.2.3;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGORESTFRAMEWORK-1014656;django-rest-framework;[, 3.11.2);CVE-2020-25626;;https://github.com/encode/django-rest-framework/commit/4121b01b912668c049b26194a9a107c27a332429;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-APACHESUPERSET-1014658;apache-superset;[,0.37.2);CVE-2020-13952;;;;;;;;
H;HTTP Header Injection;https://snyk.io/vuln/SNYK-PYTHON-URLLIB3-1014645;urllib3;[,1.25.9);CVE-2020-26137;;https://github.com/urllib3/urllib3/commit/1dd69c5c5982fae7c87a620d487c2ebf7a6b436b;;;;https://github.com/urllib3/urllib3/pull/1800;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1013620;tensorflow-gpu;[,1.15.4),[2.0.0, 2.0.3),[2.1.0, 2.1.2),[2.2.0, 2.2.1),[2.3.0, 2.3.1);CVE-2020-15206;https://github.com/tensorflow/tensorflow/security/advisories/GHSA-w5gh-2wr2-pm6g;;;;https://github.com/advisories/GHSA-w5gh-2wr2-pm6g;;;https://nvd.nist.gov/vuln/detail/CVE-2020-15206
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWCPU-1013619;tensorflow-cpu;[,1.15.4),[2.0.0, 2.0.3),[2.1.0, 2.1.2),[2.2.0, 2.2.1),[2.3.0, 2.3.1);CVE-2020-15206;https://github.com/tensorflow/tensorflow/security/advisories/GHSA-w5gh-2wr2-pm6g;;;;https://github.com/advisories/GHSA-w5gh-2wr2-pm6g;;;https://nvd.nist.gov/vuln/detail/CVE-2020-15206
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1013618;tensorflow;[,1.15.4),[2.0.0, 2.0.3),[2.1.0, 2.1.2),[2.2.0, 2.2.1),[2.3.0, 2.3.1);CVE-2020-15206;https://github.com/tensorflow/tensorflow/security/advisories/GHSA-w5gh-2wr2-pm6g;;;;https://github.com/advisories/GHSA-w5gh-2wr2-pm6g;;;https://nvd.nist.gov/vuln/detail/CVE-2020-15206
M;Heap-based Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1013615;tensorflow-gpu;[2.3.0, 2.3.1);CVE-2020-15200;https://github.com/tensorflow/tensorflow/security/advisories/GHSA-x7rp-74x2-mjf3;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-15200
M;Heap-based Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWCPU-1013617;tensorflow-cpu;[2.3.0, 2.3.1);CVE-2020-15200;https://github.com/tensorflow/tensorflow/security/advisories/GHSA-x7rp-74x2-mjf3;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-15200
M;Heap-based Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1013616;tensorflow;[2.3.0, 2.3.1);CVE-2020-15200;https://github.com/tensorflow/tensorflow/security/advisories/GHSA-x7rp-74x2-mjf3;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2020-15200
M;Heap-based Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1013614;tensorflow-gpu;[2.3.0, 2.3.1);CVE-2020-15198;https://github.com/tensorflow/tensorflow/security/advisories/GHSA-jc87-6vpp-7ff3;https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02;https://github.com/tensorflow/tensorflow/releases/tag/v2.3.1;;;;;
M;Heap-based Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWCPU-1013613;tensorflow-cpu;[2.3.0, 2.3.1);CVE-2020-15198;https://github.com/tensorflow/tensorflow/security/advisories/GHSA-jc87-6vpp-7ff3;https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02;https://github.com/tensorflow/tensorflow/releases/tag/v2.3.1;;;;;
M;Heap-based Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1013612;tensorflow;[2.3.0, 2.3.1);CVE-2020-15198;https://github.com/tensorflow/tensorflow/security/advisories/GHSA-jc87-6vpp-7ff3;https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02;https://github.com/tensorflow/tensorflow/releases/tag/v2.3.1;;;;;
H;Heap-based Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1013611;tensorflow-gpu;[2.3.0, 2.3.1);CVE-2020-15196;https://github.com/tensorflow/tensorflow/security/advisories/GHSA-pg59-2f92-5cph;https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02;https://github.com/tensorflow/tensorflow/releases/tag/v2.3.1;;;;;
H;Heap-based Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWCPU-1013610;tensorflow-cpu;[2.3.0, 2.3.1);CVE-2020-15196;https://github.com/tensorflow/tensorflow/security/advisories/GHSA-pg59-2f92-5cph;https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02;https://github.com/tensorflow/tensorflow/releases/tag/v2.3.1;;;;;
